date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:16:39	10465/10465	---M--	200	added ('OK')	image/png	etag:%2228e1-5c68708ed92a1%22	https://templates.iqonic.design/vizion/digital-marketing/images/feature/04.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/feature/04.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:39	9562/9562	---M--	200	added ('OK')	image/png	etag:%22255a-5c68708ed92a1%22	https://templates.iqonic.design/vizion/digital-marketing/images/feature/05.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/feature/05.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:39	4106/4106	---M--	200	added ('OK')	image/png	etag:%22100a-5c68708ed92a1%22	https://templates.iqonic.design/vizion/digital-marketing/images/services/01.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/services/01.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:39	2975/2975	---M--	200	added ('OK')	image/png	etag:%22b9f-5c68708ed92a1%22	https://templates.iqonic.design/vizion/digital-marketing/images/services/02.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/services/02.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:40	2292/2292	---M--	200	added ('OK')	image/png	etag:%228f4-5c68708ed92a1%22	https://templates.iqonic.design/vizion/digital-marketing/images/services/03.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/services/03.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:40	3265/3265	---M--	200	added ('OK')	image/png	etag:%22cc1-5c68708ed92a1%22	https://templates.iqonic.design/vizion/digital-marketing/images/services/04.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/services/04.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:40	2268/2268	---M--	200	added ('OK')	image/png	etag:%228dc-5c68708ed92a1%22	https://templates.iqonic.design/vizion/digital-marketing/images/services/05.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/services/05.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:40	3215/3215	---M--	200	added ('OK')	image/png	etag:%22c8f-5c68708ed92a1%22	https://templates.iqonic.design/vizion/digital-marketing/images/services/06.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/services/06.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:41	122993/122993	---M--	200	added ('OK')	image/jpeg	etag:%221e071-5c815167b7291%22	https://templates.iqonic.design/vizion/digital-marketing/images/13.jpeg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/13.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:41	132036/132036	---M--	200	added ('OK')	image/jpeg	etag:%22203c4-5c815167b7291%22	https://templates.iqonic.design/vizion/digital-marketing/images/14.jpeg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/14.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:41	138439/138439	---M--	200	added ('OK')	image/jpeg	etag:%2221cc7-5c815167b8231%22	https://templates.iqonic.design/vizion/digital-marketing/images/15.jpeg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/15.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:41	2572/2572	---M--	200	added ('OK')	image/png	etag:%22a0c-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/clients/clients-img1.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/clients/clients-img1.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:41	1942/1942	---M--	200	added ('OK')	image/png	etag:%22796-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/clients/clients-img2.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/clients/clients-img2.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:42	3407/3407	---M--	200	added ('OK')	image/png	etag:%22d4f-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/clients/clients-img3.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/clients/clients-img3.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:42	2464/2464	---M--	200	added ('OK')	image/png	etag:%229a0-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/clients/clients-img4.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/clients/clients-img4.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:42	2381/2381	---M--	200	added ('OK')	image/png	etag:%2294d-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/clients/clients-img5.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/clients/clients-img5.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:42	1468/1468	---M--	200	added ('OK')	image/png	etag:%225bc-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/clients/clients-img6.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/clients/clients-img6.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:43	4602/4602	---M--	200	added ('OK')	image/png	etag:%2211fa-5c68708ed92a1%22	https://templates.iqonic.design/vizion/digital-marketing/images/logo-white.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/logo-white.png	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:43	84344/84344	---M-Z	200	added ('OK')	application/javascript	etag:%2214978-5c68708eda241-gzip%22	https://templates.iqonic.design/vizion/digital-marketing/js/jquery-3.3.1.min.js	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/js/jquery-3.3.1.min.js	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:43	20337/20337	---M-Z	200	added ('OK')	application/javascript	etag:%224f71-5c68708eda241-gzip%22	https://templates.iqonic.design/vizion/digital-marketing/js/popper.min.js	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/js/popper.min.js	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:43	51039/51039	---M-Z	200	added ('OK')	application/javascript	etag:%22c75f-5c68708eda241-gzip%22	https://templates.iqonic.design/vizion/digital-marketing/js/bootstrap.min.js	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/js/bootstrap.min.js	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:44	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-5c68708eda241-gzip%22	https://templates.iqonic.design/vizion/digital-marketing/js/owl.carousel.min.js	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/js/owl.carousel.min.js	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:44	32450/32450	---M-Z	200	added ('OK')	application/javascript	etag:%227ec2-5c68708eda241-gzip%22	https://templates.iqonic.design/vizion/digital-marketing/js/main.js	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/js/main.js	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:44	9743/9743	---M-Z	200	added ('OK')	application/javascript	etag:%22260f-60d689fa7fd88-gzip%22	https://templates.iqonic.design/vizion/digital-marketing/js/custom.js	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/js/custom.js	(from https://templates.iqonic.design/vizion/digital-marketing/index.html)
20:16:45	60580/60580	---M-Z	200	added ('OK')	text/css	etag:%22eca4-5c68708ec69c0-gzip%22	https://templates.iqonic.design/vizion/digital-marketing/css/all.min.css	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/css/all.min.css	(from https://templates.iqonic.design/vizion/digital-marketing/css/typography.css)
20:16:45	3351/3351	---M-Z	200	added ('OK')	text/css	etag:%22d17-5c68708ec69c0-gzip%22	https://templates.iqonic.design/vizion/digital-marketing/css/owl.carousel.min.css	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/css/owl.carousel.min.css	(from https://templates.iqonic.design/vizion/digital-marketing/css/typography.css)
20:16:45	51284/51284	---M-Z	200	added ('OK')	text/css	etag:%22c854-5c68708ec69c0-gzip%22	https://templates.iqonic.design/vizion/digital-marketing/css/ionicons.min.css	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/css/ionicons.min.css	(from https://templates.iqonic.design/vizion/digital-marketing/css/typography.css)
20:16:45	77749/77749	---M-Z	200	added ('OK')	text/css	etag:%2212fb5-5c68708eca840-gzip%22	https://templates.iqonic.design/vizion/digital-marketing/css/wow.css	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/css/wow.css	(from https://templates.iqonic.design/vizion/digital-marketing/css/typography.css)
20:16:46	1182/1182	---M--	200	added ('OK')	image/png	etag:%2249e-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/banner/shap.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/banner/shap.png	(from https://templates.iqonic.design/vizion/digital-marketing/css/style.css)
20:16:46	624/624	---M--	200	added ('OK')	image/png	etag:%22270-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/banner/banner-shap.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/banner/banner-shap.png	(from https://templates.iqonic.design/vizion/digital-marketing/css/style.css)
20:16:46	785/785	---M--	200	added ('OK')	image/png	etag:%22311-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/banner/conection-shap.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/banner/conection-shap.png	(from https://templates.iqonic.design/vizion/digital-marketing/css/style.css)
20:16:46	1366/1366	---M--	200	added ('OK')	image/png	etag:%22556-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/banner/finding-shap.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/banner/finding-shap.png	(from https://templates.iqonic.design/vizion/digital-marketing/css/style.css)
20:16:47	602/602	---M--	200	added ('OK')	image/png	etag:%2225a-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/banner/tricks-shap.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/banner/tricks-shap.png	(from https://templates.iqonic.design/vizion/digital-marketing/css/style.css)
20:16:47	908/908	---M--	200	added ('OK')	image/png	etag:%2238c-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/banner/service-shap.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/banner/service-shap.png	(from https://templates.iqonic.design/vizion/digital-marketing/css/style.css)
20:16:47	704/704	---M--	200	added ('OK')	image/png	etag:%222c0-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/banner/footer-shap.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/banner/footer-shap.png	(from https://templates.iqonic.design/vizion/digital-marketing/css/style.css)
20:16:47	13758/13758	---M--	200	added ('OK')	image/png	etag:%2235be-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/about/10.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/about/10.png	(from https://templates.iqonic.design/vizion/digital-marketing/about-us.html)
20:16:48	16060/16060	---M--	200	added ('OK')	image/png	etag:%223ebc-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/about/09.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/about/09.png	(from https://templates.iqonic.design/vizion/digital-marketing/about-us.html)
20:16:48	315131/315131	---M--	200	added ('OK')	image/jpeg	etag:%224cefb-5c815167b8231%22	https://templates.iqonic.design/vizion/digital-marketing/images/16.jpeg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/16.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/about-us.html)
20:16:48	1776/1776	---M-Z	200	added ('OK')	application/javascript	etag:%226f0-5c815167b8231-gzip%22	https://templates.iqonic.design/vizion/digital-marketing/js/circle.js	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/js/circle.js	(from https://templates.iqonic.design/vizion/digital-marketing/about-us.html)
20:16:48	3675/3675	---M-Z	200	added ('OK')	application/javascript	etag:%22e5b-5c815167b8231-gzip%22	https://templates.iqonic.design/vizion/digital-marketing/js/vizion-circle.js	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/js/vizion-circle.js	(from https://templates.iqonic.design/vizion/digital-marketing/about-us.html)
20:16:49	12474/12474	---M--	200	added ('OK')	image/png	etag:%2230ba-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/about/07.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/about/07.png	(from https://templates.iqonic.design/vizion/digital-marketing/services.html)
20:16:49	15783/15783	---M--	200	added ('OK')	image/png	etag:%223da7-5c68708ed92a1%22	https://templates.iqonic.design/vizion/digital-marketing/images/services/07.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/services/07.png	(from https://templates.iqonic.design/vizion/digital-marketing/contact.html)
20:16:50	56024/56024	---M--	200	added ('OK')	image/jpeg	etag:%22dad8-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/blog/blog-detail/b1.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/blog/blog-detail/b1.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/blog-details.html)
20:16:50	16011/16011	---M--	200	added ('OK')	image/jpeg	etag:%223e8b-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/blog/blog-img1.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/blog/blog-img1.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/blog-details.html)
20:16:50	12250/12250	---M--	200	added ('OK')	image/jpeg	etag:%222fda-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/blog/blog-img2.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/blog/blog-img2.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/blog-details.html)
20:16:50	14637/14637	---M--	200	added ('OK')	image/jpeg	etag:%22392d-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/blog/blog-img3.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/blog/blog-img3.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/blog-details.html)
20:16:51	4753/4753	---M--	200	added ('OK')	image/jpeg	etag:%221291-5c68708eda241%22	https://templates.iqonic.design/vizion/digital-marketing/images/testomonial/01.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/testomonial/01.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/blog-details.html)
20:16:51	7578/7578	---M--	200	added ('OK')	image/jpeg	etag:%221d9a-5c68708eda241%22	https://templates.iqonic.design/vizion/digital-marketing/images/testomonial/02.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/testomonial/02.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/blog-details.html)
20:16:51	7423/7423	---M--	200	added ('OK')	image/jpeg	etag:%221cff-5c68708eda241%22	https://templates.iqonic.design/vizion/digital-marketing/images/testomonial/03.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/testomonial/03.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/blog-details.html)
20:16:51	6468/6468	---M--	200	added ('OK')	image/jpeg	etag:%221944-5c68708eda241%22	https://templates.iqonic.design/vizion/digital-marketing/images/testomonial/04.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/testomonial/04.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/blog-details.html)
20:16:52	3450/3450	---M--	200	added ('OK')	image/jpeg	etag:%22d7a-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/blog/blog-detail/01.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/blog/blog-detail/01.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/blog-details.html)
20:16:52	2455/2455	---M--	200	added ('OK')	image/jpeg	etag:%22997-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/blog/blog-detail/02.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/blog/blog-detail/02.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/blog-details.html)
20:16:52	2616/2616	---M--	200	added ('OK')	image/jpeg	etag:%22a38-5c68708ed7361%22	https://templates.iqonic.design/vizion/digital-marketing/images/blog/blog-detail/03.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%209/templates.iqonic.design/vizion/digital-marketing/images/blog/blog-detail/03.jpg	(from https://templates.iqonic.design/vizion/digital-marketing/blog-details.html)
